"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun","city","income_mean_household_income_hh_cnt","income_mean_nonfamily_income_hh_cnt","income_median_family_income_fam_cnt","income_median_household_income_hh_cnt","i_30","po_box","jur_race_w"
"2165",2278,"11","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",70,"Other","Male","75042","6270","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","State","No","Yes","No","No","No","No","Garland",63579,47822,53496,50549,"North","N","Other"
"2166",2279,"12","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",20,"Hispanic","Female","75052",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","No","Grand Prairie",90904,59514,85220,78660,"South","N","Hispanic"
"2167",2280,"13","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",61,"Asian","Female","75089","8421","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","Yes","Yes","Rowlett",118354,78840,112590,107111,"North","N","Asian"
"2168",2281,"14","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"Other","Female","75040","8176","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No","Garland",76342,52894,68626,63924,"North","N","Other"
"2169",2283,"16","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",19,"Other","Male","75216",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","No","No","No","No","No","No","Dallas",39221,24677,35480,27288,"South","N","Other"
"2170",2284,"17","1","0","0","Not a Juror","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",69,"White","Male","75180","1050","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0","believe ""kids lie"" is circled, not sure what to put","55 +","No","Yes","No","No","No","Yes","Yes","Balch Springs",60354,41158,51451,50278,"South","N","White"
"2171",2285,"18","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"Other","Male","75228","4149","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","No","No","No","No","No","No","Dallas",57260,42614,48542,42243,"North","N","Other"
"2172",2286,"19","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",50,"Black","Female","75115","7193","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Desoto",86023,56361,82408,72084,"South","N","Black"
"2173",2287,"20","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",64,"Hispanic","Female","75232","3422","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","No","Yes","Dallas",52297,35480,44145,40103,"South","N","Hispanic"
"2174",2288,"21","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"Hispanic","Male","75223","1415","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","No","No","No","No","No","No","Dallas",69327,49402,51081,50286,"Split","N","Hispanic"
"2175",2289,"22","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Female","75238","2257","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","Yes","No","Dallas",107107,57091,100582,70593,"North","N","White"
"2176",2290,"23","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",25,"Black","Male","75016","8202","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Irving",NA,NA,NA,NA,"North","Y","Black"
"2177",2291,"24","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"White","Female","75137","3647","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","No","No","Duncanville",81945,47705,75926,65291,"South","N","White"
"2178",2292,"25","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",53,"Black","Female","75236","5684","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Dallas",58794,39228,50800,43279,"South","N","Black"
"2179",2293,"26","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",25,"Black","Male","75089","2466","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Rowlett",118354,78840,112590,107111,"North","N","Black"
"2180",2294,"27","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,"Black","Female","75231",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",68726,50055,44508,41806,"North","N","Black"
"2181",2295,"28","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",46,"White","Male","75230","3507","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","No","No","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","White"
"2182",2296,"29","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"White","Female","75080","3741","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Richardson",101254,58591,101964,77736,"North","N","White"
"2183",2297,"30","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"Other","Female","75019","4532","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","No","No","No","No","No","No","Coppell",153906,83733,140383,118740,"North","N","Other"
"2184",2298,"31","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",54,"Asian","Female","75006","2102","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Carrollton",85788,66236,72325,64462,"North","N","Asian"
"2185",2299,"32","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"White","Male","75228","6053","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",57260,42614,48542,42243,"North","N","White"
"2186",2300,"33","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",32,"Other","Male","75243","3230","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","Yes","No","No","No","No","Yes","Dallas",63650,45503,46954,41786,"North","N","Other"
"2187",2301,"34","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"White","Female","75038","4955","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","No","No","No","No","No","No","Irving",79820,65523,73291,61692,"North","N","White"
"2188",2302,"35","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Other","Male","75248","1335","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","State","No","Yes","No","No","No","No","Dallas",132866,83713,115484,86938,"North","N","Other"
"2189",2303,"36","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"White","Female","75038",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","No","No","No","No","No","No","Irving",79820,65523,73291,61692,"North","N","White"
"2190",2304,"37","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Other","75089","5142","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","No","No","No","No","No","No","Rowlett",118354,78840,112590,107111,"North","N","White"
"2191",2305,"38","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"Hispanic","Male","75243","6531","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0","""sole something"" is boxed, not sure what to put","55 +","No","Yes","No","No","No","No","No","Dallas",63650,45503,46954,41786,"North","N","Hispanic"
"2192",2306,"39","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"Other","Female","75080","3315","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0","something is written, but the juror is x-ed out, putting agmt","55 +","No","Yes","No","No","No","No","No","Richardson",101254,58591,101964,77736,"North","N","Other"
"2193",2307,"40","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"Other","Female","75201","1062","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No","Dallas",139620,126902,131588,97104,"North","N","Other"
"2194",2308,"41","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",64,"White","Male","75115","3637","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Desoto",86023,56361,82408,72084,"South","N","White"
"2195",2309,"42","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"Other","Female","75043","5041","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","State","No","Yes","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","Other"
"2196",2310,"43","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"White","Female","75243",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Dallas",63650,45503,46954,41786,"North","N","White"
"2197",2311,"44","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",45,"Hispanic","Female","75236","5626","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Dallas",58794,39228,50800,43279,"South","N","Hispanic"
"2198",2312,"45","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"Other","Male","75234","2538","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","No","No","No","No","No","No","Dallas",93735,72344,76379,71118,"North","N","Other"
"2199",2313,"46","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23,"Other","Female","75248","1763","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Dallas",132866,83713,115484,86938,"North","N","Other"
"2200",2314,"47","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",29,"Other","Male","75230","4339","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Dallas",196645,85372,162696,91596,"North","N","Other"
"2201",2315,"48","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,"White","Female","75254","2729","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Dallas",84082,67804,54627,54122,"North","N","White"
"2202",2316,"49","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",50,"Black","Female","75063","5644","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","Yes","Yes","Irving",118452,78615,116579,96053,"North","N","Black"
"2203",2317,"50","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Male","75150","4561","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","No","No","Mesquite",65031,45078,63203,54440,"South","N","White"
"2204",2318,"51","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,"White","Female","75204","4092","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No","Dallas",112921,101691,106480,81529,"North","N","White"
"2205",2319,"52","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"Other","Female","75044","7669","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0","3 double strikes, so keeping 3 after 12; looks like you marked after juror 65","55 +","No","No","No","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","Other"
"2206",2320,"53","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,"Other","Other","75235","7578","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","No","Dallas",59280,51736,55768,48603,"North","N","Other"
"2207",2321,"54","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",60,"Other","Male","75052","3501","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","Yes","Yes","Grand Prairie",90904,59514,85220,78660,"South","N","Other"
"2208",2322,"55","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",18,"Other","Male","75204","756","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Dallas",112921,101691,106480,81529,"North","N","Other"
"2209",2323,"56","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",19,"Other","Female","75211","6303","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","Yes","Dallas",57611,47720,46409,44893,"South","N","Other"
"2210",2324,"57","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23,"Asian","Female","75088","5698","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","No","Rowlett",108672,64003,100785,93703,"North","N","Asian"
"2211",2325,"58","1","0","0","Not a Juror","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34,"Hispanic","Female","75217","2645","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0","""won't lie"" is written, nothing else","31 - 44","No","Yes","No","No","No","Yes","No","Dallas",48362,31057,42598,40475,"South","N","Hispanic"
"2212",2326,"59","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",43,"Hispanic","Female","75248",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","Yes","No","No","No","No","Yes","Dallas",132866,83713,115484,86938,"North","N","Hispanic"
"2213",2327,"60","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"Other","Female","75062","4187","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Irving",72960,53567,61189,55392,"North","N","Other"
"2214",2328,"61","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",53,"Black","Male","75134","2977","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Lancaster",63900,41507,62725,54140,"South","N","Black"
"2215",2329,"62","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38,"Asian","Female","75243","2602","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","Yes","No","No","No","No","No","Dallas",63650,45503,46954,41786,"North","N","Asian"
"2216",2330,"63","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"Black","Female","75134","1652","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","No","Yes","No","No","No","No","No","Lancaster",63900,41507,62725,54140,"South","N","Black"
"2217",2331,"64","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"White","Female","75063","7767","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"18 - 30","No","Yes","No","No","No","No","No","Irving",118452,78615,116579,96053,"North","N","White"
"2218",2332,"66","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"Other","Female","75063","5333","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0","""Kids lie"" written","55 +","No","Yes","No","No","No","No","No","Irving",118452,78615,116579,96053,"North","N","Other"
"2219",2333,"67","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"White","Female","75044",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","White"
"2220",2334,"68","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36,"Black","Male","75052",NA,"def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No","Grand Prairie",90904,59514,85220,78660,"South","N","Black"
"2221",2335,"69","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Female","75019","6327","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Coppell",153906,83733,140383,118740,"North","N","White"
"2222",2336,"70","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",49,"Other","Female","75043","1408","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","Other"
"2223",2337,"71","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"White","Male","75082","4704","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Richardson",144432,93433,133034,118929,"North","N","White"
"2224",2338,"72","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",47,"White","Male","75212","4408","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Dallas",47461,37290,40670,36212,"North","N","White"
"2225",2340,"74","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57,"Other","Male","75001","6342","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"55 +","State","No","Yes","No","No","No","No","Addison",87472,79604,79551,72512,"North","N","Other"
"2226",2341,"75","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",38,"White","Male","75201","5908","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","Yes","Dallas",139620,126902,131588,97104,"North","N","White"
"2227",2342,"77","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",31,"Other","Male","75219","7204","def_45","Asian","Male","trial_11","Child Sex Abuse","Guilty",30,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","Yes","Dallas",117631,95270,109526,72559,"North","N","Other"
"2228",2343,"1","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"Black","Male","75224","1019","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No","Dallas",56289,42999,46872,42663,"South","N","Black"
"2229",2344,"2","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",31,"White","Female","75040","3469","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","Yes","No","No","No","Garland",76342,52894,68626,63924,"North","N","White"
"2230",2345,"3","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"Hispanic","Female","75061","1047","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No","Irving",62461,48522,52135,49400,"North","N","Hispanic"
"2231",2346,"4","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"Black","Female","75232","1329","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",52297,35480,44145,40103,"South","N","Black"
"2232",2348,"6","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,"White","Male","75061","6636","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","State","No","Yes","No","No","No","No","Irving",62461,48522,52135,49400,"North","N","White"
"2233",2349,"7","1","0","0","Not a Juror","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",34,"White","Male","75043","6654","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0","""DNA"" and ""Bias v. Dal"" biased toward police? Needs DNA evidence?","31 - 44","No","Yes","No","No","No","Yes","Yes","Garland",76268,49114,74232,63331,"North","N","White"
"2234",2350,"8","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"White","Female","75115","7714","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Desoto",86023,56361,82408,72084,"South","N","White"
"2235",2351,"9","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47,"Hispanic","Other","75217","8662","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Dallas",48362,31057,42598,40475,"South","N","Hispanic"
"2236",2352,"10","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"Other","Female","75208","2611","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Dallas",96005,78495,68440,63277,"Split","N","Other"
"2237",2353,"11","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Female","75043","4434","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","White"
"2238",2354,"12","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34,"White","Female","75150","2950","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No","Mesquite",65031,45078,63203,54440,"South","N","White"
